Date, Open, High, Low, Close
07/29/05,1234.18,1245.04,1234.18,1234.18
07/29/08,1240.1,1263.2,1236.38,1263.2
07/29/09,972.44,977.76,968.65,975.15
07/29/10,1108.07,1115.9,1092.82,1101.53
07/29/11,1300.12,1304.16,1282.86,1292.28
07/29/13,1690.32,1690.92,1681.86,1685.33
07/29/14,1980.03,1984.85,1969.95,1969.95
07/29/15,2094.7,2110.6,2094.08,2108.57
07/29/16,2168.83,2177.09,2163.49,2173.6
07/29/19,3024.47,3025.61,3014.3,3020.97
07/29/98,1125.21,1138.56,1121.98,1125.21
07/29/99,1341.03,1365.4,1332.64,1341.03
07/30/01,1204.52,1209.05,1200.41,1204.52
07/30/02,902.78,909.69,884.93,902.78
07/30/03,987.49,992.62,985.96,987.49
07/30/04,1101.72,1103.73,1096.96,1101.72
07/30/07,1473.91,1477.69,1454.24,1473.91
07/30/08,1269.56,1284.33,1264.52,1284.26
07/30/09,987.82,996.68,976.01,986.75
07/30/10,1098.44,1106.44,1088.01,1101.6
07/30/12,1385.94,1391.74,1381.37,1385.3
07/30/13,1687.92,1693.19,1682.42,1685.96
07/30/14,1973.21,1978.9,1962.42,1970.07
07/30/15,2106.78,2110.48,2094.97,2108.63
07/30/18,2819,2821.74,2798.11,2802.6
07/30/19,3007.66,3017.19,3000.94,3013.18
07/30/98,1142.95,1143.07,1125.21,1142.95
07/30/99,1328.72,1350.87,1328.49,1328.72
07/31/00,1430.83,1437.63,1418.26,1430.83
07/31/01,1211.23,1222.74,1204.52,1211.23
07/31/02,911.62,911.63,889.87,911.62
07/31/03,990.31,1004.59,987.49,990.31
07/31/06,1276.66,1278.66,1274.31,1276.66
07/31/07,1455.27,1488.4,1454.22,1455.27
07/31/08,1271.66,1284.93,1265.97,1267.38
07/31/09,985.7,993.18,982.85,987.48
07/31/12,1385.27,1387.16,1379.17,1379.32
07/31/13,1687.76,1698.43,1684.94,1685.73
07/31/14,1965.14,1965.14,1930.67,1930.67
07/31/15,2111.6,2114.24,2102.07,2103.84
07/31/17,2475.94,2477.96,2468.53,2470.3
07/31/18,2809.73,2824.46,2808.06,2816.29
07/31/19,3016.22,3017.4,2958.08,2980.38
07/31/98,1120.67,1142.97,1114.3,1120.67
08/13/01,1191.29,1193.82,1185.12,1191.29
08/13/02,884.21,911.75,883.68,884.21
08/13/03,984.03,992.5,980.85,984.03
08/13/04,1064.8,1075.79,1062.82,1064.8
08/13/07,1452.92,1466.29,1451.54,1452.92
08/13/08,1285.22,1294.03,1274.86,1285.83
08/13/09,1008.93,1012.78,993.36,1012.73
08/13/10,1082.22,1086.25,1079,1079.25
08/13/12,1405.87,1405.87,1397.32,1404.11
08/13/13,1690.65,1696.81,1682.62,1694.16
08/13/14,1935.6,1948.41,1935.6,1946.72
08/13/15,2086.19,2092.93,2078.26,2083.39
08/13/18,2835.46,2843.4,2819.88,2821.93
08/13/19,2880.72,2943.31,2877.05,2926.32
08/13/98,1074.91,1091.5,1074.91,1074.91
08/13/99,1327.68,1327.72,1298.16,1327.68
08/14/00,1491.56,1491.58,1468.6,1491.56
08/14/01,1186.73,1198.79,1184.26,1186.73
08/14/02,919.62,920.13,876.2,919.62
08/14/03,990.51,991.91,980.36,990.51
08/14/06,1268.21,1278.9,1266.67,1268.21
08/14/07,1426.54,1456.74,1426.2,1426.54
08/14/08,1274.99,1300.11,1276.84,1292.93
08/14/09,1012.55,1012.6,994.6,1004.09
08/14/12,1404.36,1410.03,1400.6,1403.93
08/14/13,1693.88,1695.52,1684.83,1685.39
08/14/14,1947.41,1955.23,1947.41,1955.18
08/14/15,2083.15,2092.45,2080.61,2091.54
08/14/17,2454.96,2468.22,2454.96,2465.84
08/14/18,2827.88,2843.11,2826.58,2839.96
08/14/19,2894.15,2894.15,2839.64,2840.6
08/14/98,1062.75,1083.92,1057.22,1062.75
08/15/00,1484.43,1493.04,1482.85,1484.43
08/15/01,1178.02,1191.21,1177.61,1178.02
08/15/02,930.25,932.43,918.23,930.25
08/15/03,990.67,992.39,986.44,990.67
08/15/05,1233.87,1236.24,1226.2,1233.87
08/15/06,1285.58,1286.23,1268.19,1285.58
08/15/07,1406.7,1440.78,1404.36,1406.7
08/15/08,1294.49,1302.05,1290.74,1298.2
08/15/11,1178.86,1204.49,1178.86,1204.49
08/15/12,1403.89,1407.73,1401.83,1405.53
08/15/13,1679.61,1679.61,1658.59,1661.32
08/15/14,1958.87,1964.04,1941.5,1955.06
08/15/16,2186.08,2193.81,2186.08,2190.15
08/15/17,2468.66,2468.9,2461.61,2464.61
08/15/18,2827.95,2827.95,2802.49,2818.37
08/15/19,2846.2,2856.67,2825.51,2847.6
08/16/00,1479.85,1494.73,1475.81,1479.85
08/16/01,1181.66,1181.8,1166.08,1181.66
08/16/02,928.77,935.37,916.56,928.77
08/16/04,1079.34,1080.66,1064.8,1079.34
08/16/05,1219.34,1233.87,1219.05,1219.34
08/16/06,1295.43,1296.21,1285.27,1295.43
08/16/07,1411.27,1415.97,1370.6,1411.27
08/16/10,1077.49,1082.62,1069.49,1079.38
08/16/11,1204.22,1204.22,1180.53,1192.76
08/16/12,1405.57,1417.44,1404.15,1415.51
08/16/13,1661.22,1663.6,1652.61,1655.83
08/16/16,2186.24,2186.24,2178.14,2178.15
08/16/17,2468.63,2474.93,2463.86,2468.11
08/16/18,2831.44,2850.49,2831.44,2840.69
08/16/19,2864.74,2893.63,2864.74,2888.68
08/16/99,1330.77,1331.05,1320.51,1330.77
08/17/00,1496.07,1499.46,1479.85,1496.07
08/17/01,1161.97,1181.66,1156.07,1161.97
08/17/04,1081.71,1086.96,1079.34,1081.71
08/17/05,1220.24,1225.63,1218.07,1220.24
08/17/06,1297.48,1300.78,1292.71,1297.48
08/17/07,1445.94,1450.33,1411.26,1445.94
08/17/09,985.21,998.18,978.51,979.73
08/17/10,1081.16,1100.14,1081.16,1092.54
08/17/11,1192.89,1208.47,1184.36,1193.89
08/17/12,1415.84,1418.71,1414.67,1418.16
08/17/15,2089.7,2102.87,2079.3,2102.44
08/17/16,2177.84,2183.08,2168.5,2182.22
08/17/17,2462.95,2465.02,2430.01,2430.01
08/17/18,2838.32,2855.63,2833.73,2850.13
08/17/98,1083.67,1083.67,1055.08,1083.67
08/17/99,1344.16,1344.16,1328.76,1344.16
08/18/00,1491.72,1499.45,1488.94,1491.72
08/18/03,999.74,1000.35,990.67,999.74
08/18/04,1095.17,1095.17,1078.93,1095.17
08/18/05,1219.02,1222.64,1215.93,1219.02
08/18/06,1302.3,1302.3,1293.57,1302.3
08/18/08,1299.98,1300.22,1274.51,1278.6
08/18/09,982.68,991.2,980.62,989.67
08/18/10,1092.08,1099.77,1085.76,1094.16
08/18/11,1189.62,1189.62,1131.03,1140.65
08/18/14,1958.36,1971.99,1958.36,1971.74
08/18/15,2101.99,2103.47,2094.14,2096.92
08/18/16,2181.9,2187.03,2180.46,2187.02
08/18/17,2427.64,2440.27,2420.69,2425.55
08/18/98,1101.2,1101.72,1083.67,1101.2
08/18/99,1332.84,1344.16,1332.13,1332.84
08/19/02,950.72,951.13,927.3,950.72
08/19/03,1002.35,1003.2,995.3,1002.35
08/19/04,1091.23,1095.17,1086.28,1091.23
08/19/05,1219.71,1225.08,1219.02,1219.71
08/19/08,1270.18,1276.65,1263.11,1266.69
08/19/09,979.01,999.61,980.62,996.46
08/19/10,1092.44,1092.44,1070.66,1075.63
08/19/11,1140.47,1154.54,1122.05,1123.53
08/19/13,1655.25,1659.18,1645.84,1646.06
08/19/14,1972.73,1982.57,1972.73,1981.6
08/19/15,2095.69,2096.17,2070.53,2079.61
08/19/16,2184.24,2185,2175.13,2183.87
08/19/19,2913.48,2931,2913.48,2923.65
08/19/98,1098.06,1106.32,1094.93,1098.06
08/19/99,1323.59,1332.84,1315.35,1323.59
08/20/01,1171.41,1171.41,1160.94,1171.41
08/20/02,937.43,950.7,931.88,937.43
08/20/03,1000.3,1003.54,996.62,1000.3
08/20/04,1098.35,1100.26,1089.57,1098.35
08/20/07,1445.55,1451.75,1430.54,1445.55
08/20/08,1271.44,1276.01,1261.16,1274.54
08/20/09,997.39,1008.92,996.39,1007.37
08/20/10,1075.63,1075.63,1063.91,1071.69
08/20/12,1417.85,1418.13,1412.12,1418.13
08/20/13,1646.81,1658.92,1646.08,1652.35
08/20/14,1980.46,1988.57,1977.68,1986.51
08/20/15,2076.61,2076.61,2035.73,2035.73
08/20/18,2853.93,2859.76,2850.62,2857.05
08/20/19,2919.01,2923.63,2899.6,2900.51
08/20/98,1091.6,1098.79,1089.55,1091.6
08/20/99,1336.61,1336.61,1323.59,1336.61
08/21/00,1499.48,1502.95,1491.12,1499.48
08/21/01,1157.26,1179.85,1156.56,1157.26
08/21/02,949.36,951.44,931.34,949.36
08/21/03,1003.27,1009.53,999.33,1003.27
08/21/06,1297.52,1302.3,1295.51,1297.52
08/21/07,1447.12,1455.32,1439.76,1447.12
08/21/08,1266.14,1281.4,1265.22,1277.72
08/21/09,1020.85,1027.59,1009.06,1026.13
08/21/12,1418.13,1426.68,1410.86,1413.17
08/21/13,1650.66,1656.99,1639.43,1642.8
08/21/14,1986.82,1994.76,1986.82,1992.37
08/21/15,2034.08,2034.08,1970.89,1970.89
08/21/17,2425.5,2430.58,2417.35,2428.37
08/21/18,2861.51,2873.23,2861.32,2862.96
08/21/19,2922.04,2928.73,2917.91,2924.43
08/21/98,1081.24,1091.6,1054.92,1081.24
08/22/00,1498.13,1508.18,1497.56,1498.13
08/22/01,1165.31,1168.56,1153.34,1165.31
08/22/02,962.7,964.84,946.87,962.7
08/22/03,993.06,1011.01,992.62,993.06
08/22/05,1221.73,1228.96,1216.47,1221.73
08/22/06,1298.82,1302.49,1294.44,1298.82
08/22/07,1464.07,1464.86,1447.03,1464.07
08/22/08,1282.92,1293.09,1277.59,1292.2
08/22/11,1123.55,1145.49,1121.09,1123.82
08/22/12,1413.09,1416.12,1406.78,1413.49
08/22/13,1645.03,1659.55,1645.03,1656.96
08/22/14,1992.6,1993.54,1984.76,1988.4
08/22/16,2181.58,2185.15,2175.96,2182.64
08/22/17,2433.75,2454.77,2433.67,2452.51
08/22/18,2860.99,2867.54,2856.05,2861.82
08/22/19,2930.94,2939.08,2904.51,2922.95
08/23/00,1505.97,1507.3,1489.39,1505.97
08/23/01,1162.09,1169.86,1160.96,1162.09
08/23/02,940.86,962.7,937.17,940.86
08/23/04,1095.68,1101.4,1094.73,1095.68
08/23/05,1217.57,1223.04,1214.44,1217.57
08/23/06,1292.99,1301.5,1289.49,1292.99
08/23/07,1462.5,1472.64,1453.88,1462.5
08/23/10,1073.36,1081.58,1067.08,1067.36
08/23/11,1124.36,1162.35,1122.91,1162.35
08/23/12,1413.49,1413.49,1400.5,1402.08
08/23/13,1659.92,1664.85,1654.81,1663.5
08/23/16,2187.81,2193.42,2186.8,2186.9
08/23/17,2444.88,2448.91,2441.42,2444.04
08/23/18,2860.29,2868.78,2854.03,2856.98
08/23/19,2911.07,2927.01,2834.97,2847.11
08/23/99,1360.22,1360.24,1336.61,1360.22
08/24/00,1508.31,1511.16,1501.3,1508.31
08/24/01,1184.93,1185.15,1162.09,1184.93
08/24/04,1096.19,1100.94,1092.82,1096.19
08/24/05,1209.59,1224.15,1209.37,1209.59
08/24/06,1296.06,1297.23,1291.4,1296.06
08/24/07,1479.37,1479.4,1460.54,1479.37
08/24/09,1030.69,1035.82,1022.48,1025.57
08/24/10,1063.2,1063.2,1046.68,1051.87
08/24/11,1162.16,1178.56,1156.3,1177.6
08/24/12,1401.99,1413.46,1398.04,1411.13
08/24/15,1965.15,1965.15,1867.01,1893.21
08/24/16,2185.09,2186.66,2171.25,2175.44
08/24/17,2447.91,2450.39,2436.19,2438.97
08/24/18,2862.35,2876.16,2862.35,2874.69
08/24/98,1088.14,1093.82,1081.24,1088.14
08/24/99,1363.5,1373.32,1353.63,1363.5
08/25/00,1506.45,1513.41,1505.16,1506.45
08/25/03,993.71,993.71,987.91,993.71
08/25/04,1104.96,1106.29,1093.24,1104.96
08/25/05,1212.39,1213.73,1209.57,1212.39
08/25/06,1295.09,1298.88,1292.39,1295.09
08/25/08,1284.71,1290.47,1264.87,1266.84
08/25/09,1030.52,1037.75,1026.21,1028
08/25/10,1048.98,1059.38,1039.83,1055.33
08/25/11,1176.69,1190.68,1155.47,1159.27
08/25/14,1991.74,2001.95,1991.74,1997.92
08/25/15,1898.08,1948.04,1867.08,1867.61
08/25/16,2173.29,2179,2169.74,2172.47
08/25/17,2444.72,2453.96,2442.22,2443.05
08/25/98,1092.85,1106.64,1085.53,1092.85
08/25/99,1381.79,1382.84,1359.2,1381.79
08/26/02,947.95,950.64,930.5,947.95
08/26/03,996.73,997.93,983.67,996.73
08/26/04,1105.09,1106.78,1102.43,1105.09
08/26/05,1205.1,1212.4,1204.23,1205.1
08/26/08,1267.15,1275.65,1263.21,1271.51
08/26/09,1024.73,1032.47,1021.57,1028.12
08/26/10,1047.91,1056.28,1045.4,1047.22
08/26/11,1158.85,1181.23,1135.91,1176.8
08/26/13,1664.29,1669.51,1656.02,1656.78
08/26/14,1998.59,2005.04,1998.59,2000.02
08/26/15,1872.75,1943.09,1872.75,1940.51
08/26/16,2175.1,2187.94,2160.39,2169.04
08/26/19,2866.7,2879.27,2856,2878.38
08/26/98,1084.19,1092.85,1075.91,1084.19
08/26/99,1362.01,1381.79,1361.53,1362.01
08/27/01,1179.21,1186.85,1178.07,1179.21
08/27/02,934.82,955.46,930.33,934.82
08/27/03,996.79,998.05,993.33,996.79
08/27/04,1107.77,1109.68,1104.61,1107.77
08/27/07,1466.79,1479.36,1465.98,1466.79
08/27/08,1272.58,1285.05,1270.03,1281.66
08/27/09,1026.23,1033.33,1016.2,1030.98
08/27/10,1049.27,1065.21,1039.7,1064.59
08/27/12,1411.13,1416.17,1409.11,1410.44
08/27/13,1652.54,1652.54,1629.05,1630.48
08/27/14,2000.54,2002.14,1996.2,2000.12
08/27/15,1942.77,1989.6,1942.77,1987.66
08/27/18,2884.69,2898.25,2884.69,2896.74
08/27/19,2893.14,2898.79,2860.59,2869.16
08/27/98,1042.59,1084.19,1037.61,1042.59
08/27/99,1348.27,1365.63,1347.35,1348.27
08/28/00,1514.09,1523.88,1506.46,1514.09
08/28/01,1161.51,1179.66,1161.17,1161.51
08/28/02,917.87,934.82,913.39,917.87
08/28/03,1002.84,1004.12,991.42,1002.84
08/28/06,1301.78,1305.02,1293.97,1301.78
08/28/07,1432.36,1466.72,1432.01,1432.36
08/28/08,1288,1300.68,1283.79,1300.68
08/28/09,1037.81,1039.47,1023.13,1028.93
08/28/12,1410.44,1413.63,1405.59,1409.3
08/28/13,1630.25,1641.18,1627.47,1634.96
08/28/14,1997.42,1998.55,1990.52,1996.74
08/28/15,1986.06,1993.48,1975.19,1988.87
08/28/17,2447.35,2449.12,2439.03,2444.24
08/28/18,2901.45,2903.77,2893.5,2897.52
08/28/19,2861.28,2890.03,2853.05,2887.94
08/28/98,1027.14,1051.8,1021.04,1027.14
08/29/00,1509.84,1514.81,1505.46,1509.84
08/29/01,1148.6,1166.97,1147.38,1148.6
08/29/02,917.8,924.61,903.3,917.8
08/29/03,1008.01,1008.85,999.52,1008.01
08/29/05,1212.28,1214.28,1201.53,1212.28
08/29/06,1304.28,1305.02,1295.29,1304.28
08/29/07,1463.76,1463.76,1432.01,1463.76
08/29/08,1293.82,1297.59,1282.74,1282.83
08/29/11,1177.91,1210.28,1177.91,1210.08
08/29/12,1409.32,1413.95,1406.57,1410.49
08/29/13,1633.5,1646.41,1630.88,1638.17
08/29/14,1998.45,2003.38,1994.65,2003.37
08/29/16,2170.19,2183.48,2170.19,2180.38
08/29/17,2431.94,2449.19,2428.2,2446.3
08/29/18,2900.62,2916.5,2898.4,2914.04
08/29/19,2910.37,2930.5,2905.67,2924.58
08/30/00,1502.59,1510.44,1500.08,1502.59
08/30/01,1129.03,1151.75,1124.87,1129.03
08/30/02,916.07,928.07,910.17,916.07
08/30/04,1099.15,1107.77,1099.15,1099.15
08/30/05,1208.41,1212.28,1201.07,1208.41
08/30/06,1304.27,1306.74,1302.15,1304.27
08/30/07,1457.64,1468.43,1451.25,1457.64
08/30/10,1062.9,1064.4,1048.79,1048.92
08/30/11,1209.76,1220.1,1195.77,1212.92
08/30/12,1410.08,1410.08,1397.01,1399.48
08/30/13,1638.89,1640.08,1628.05,1632.97
08/30/16,2179.45,2182.27,2170.41,2176.12
08/30/17,2446.06,2460.31,2443.77,2457.59
08/30/18,2908.94,2912.46,2895.22,2901.13
08/30/19,2937.09,2940.43,2913.32,2926.46
08/30/99,1324.02,1350.7,1322.8,1324.02
08/31/00,1517.68,1525.3,1502.59,1517.68
08/31/01,1133.59,1141.83,1126.38,1133.59
08/31/04,1104.24,1104.24,1094.72,1104.24
08/31/05,1220.33,1220.36,1204.4,1220.33
08/31/06,1303.82,1306.11,1302.45,1303.82
08/31/07,1473.99,1481.47,1457.61,1473.99
08/31/09,1019.42,1025.21,1014.62,1020.62
08/31/10,1046.88,1055.14,1040.88,1049.33
08/31/11,1213,1230.71,1209.35,1218.89
08/31/12,1400.07,1413.09,1398.96,1406.58
08/31/15,1986.73,1986.73,1965.98,1972.18
08/31/16,2173.56,2173.79,2161.35,2170.95
08/31/17,2462.65,2475.01,2462.65,2471.65
08/31/18,2898.37,2906.32,2891.73,2901.52
08/31/98,957.28,1033.47,957.28,957.28
08/31/99,1320.41,1333.27,1306.96,1320.41
09/13/00,1484.91,1487.36,1474.03,1484.91
09/13/02,889.81,892.5,877.17,889.81
09/13/04,1125.82,1129.78,1123.35,1125.82
09/13/05,1231.2,1240.57,1231.2,1231.2
09/13/06,1318.07,1319.92,1311.12,1318.07
09/13/07,1483.95,1489.58,1471.47,1483.95
09/13/10,1113.38,1123.87,1113.38,1121.9
09/13/11,1162.59,1176.41,1157.44,1172.87
09/13/12,1436.56,1463.76,1435.34,1459.99
09/13/13,1685.04,1688.73,1682.22,1687.99
09/13/16,2150.47,2150.47,2120.27,2127.02
09/13/17,2493.89,2498.37,2492.14,2498.37
09/13/18,2896.85,2906.76,2896.39,2904.18
09/13/19,3012.21,3017.33,3002.9,3007.39
09/13/99,1344.13,1351.66,1341.72,1344.13
09/14/00,1480.87,1494.27,1476.77,1480.87
09/14/04,1128.33,1129.46,1124.72,1128.33
09/14/05,1227.16,1234.74,1226.16,1227.16
09/14/06,1316.28,1318,1313.25,1316.28
09/14/07,1484.25,1485.99,1473.18,1484.25
09/14/09,1035,1049.74,1035,1049.34
09/14/10,1121.16,1127.36,1115.58,1121.1
09/14/11,1173.32,1202.38,1162.73,1188.68
09/14/12,1460.07,1474.51,1460.07,1465.77
09/14/15,1963.06,1963.06,1948.27,1953.03
09/14/16,2127.86,2141.33,2119.9,2125.77
09/14/17,2494.56,2498.43,2491.35,2495.62
09/14/18,2906.38,2908.3,2895.77,2904.98
09/14/98,1029.72,1038.38,1009.06,1029.72
09/14/99,1336.29,1344.18,1330.61,1336.29
09/15/00,1465.81,1480.87,1460.54,1465.81
09/15/03,1014.81,1019.79,1013.59,1014.81
09/15/04,1120.37,1128.33,1119.74,1120.37
09/15/05,1227.73,1231.88,1224.85,1227.73
09/15/06,1319.87,1324.65,1316.28,1319.87
09/15/08,1213.16,1250.92,1192.7,1192.7
09/15/09,1049.71,1056.04,1043.42,1052.63
09/15/10,1119.43,1126.46,1114.63,1125.07
09/15/11,1189.44,1209.11,1189.44,1209.11
09/15/14,1986.04,1987.18,1978.48,1984.13
09/15/15,1955.1,1983.19,1954.3,1978.09
09/15/16,2125.36,2151.31,2122.36,2147.26
09/15/17,2495.67,2500.23,2493.16,2500.23
09/15/98,1037.68,1037.9,1021.42,1037.68
09/15/99,1317.97,1347.21,1317.97,1317.97
09/16/02,891.1,891.65,879.17,891.1
09/16/03,1029.32,1029.66,1014.81,1029.32
09/16/04,1123.5,1126.06,1120.37,1123.5
09/16/05,1237.91,1237.95,1228.42,1237.91
09/16/08,1169.28,1214.84,1169.28,1213.59
09/16/09,1057.21,1068.76,1052.87,1068.76
09/16/10,1123.89,1125.44,1118.88,1124.66
09/16/11,1209.21,1220.06,1204.46,1216.01
09/16/13,1691.7,1704.95,1691.7,1697.6
09/16/14,1981.93,2002.28,1979.06,1998.98
09/16/15,1978.02,1997.26,1977.93,1995.31
09/16/16,2146.48,2146.48,2131.2,2139.16
09/16/19,2996.41,3002.19,2990.67,2997.96
09/16/98,1045.48,1046.07,1029.31,1045.48
09/16/99,1318.48,1322.51,1299.97,1318.48
09/17/01,1038.77,1092.54,1037.46,1038.77
09/17/02,873.52,902.63,872.4,873.52
09/17/03,1025.97,1031.34,1024.53,1025.97
09/17/04,1128.55,1130.48,1123.5,1128.55
09/17/07,1476.65,1484.24,1471.82,1476.65
09/17/08,1189.89,1210.34,1155.88,1156.39
09/17/09,1066.62,1074.77,1061.2,1065.49
09/17/10,1126.39,1131.47,1122.43,1125.59
09/17/12,1465.42,1465.63,1457.55,1461.19
09/17/13,1697.73,1705.52,1697.73,1704.76
09/17/14,1999.3,2010.74,1993.29,2001.57
09/17/15,1995.33,2020.86,1986.73,1990.2
09/17/18,2903.83,2904.65,2886.16,2888.8
09/17/19,2995.67,3006.21,2993.73,3005.7
09/17/98,1018.87,1045.48,1016.05,1018.87
09/17/99,1335.42,1337.59,1318.48,1335.42
09/18/00,1444.51,1467.88,1441.76,1444.51
09/18/01,1032.74,1046.42,1029.25,1032.74
09/18/02,869.46,878.3,857.4,869.46
09/18/03,1039.58,1040.16,1025.75,1039.58
09/18/06,1321.18,1324.87,1318.16,1321.18
09/18/07,1519.78,1519.89,1476.63,1519.78
09/18/08,1178.2,1211.14,1133.5,1206.51
09/18/09,1071.52,1071.52,1064.27,1068.3
09/18/12,1461.19,1461.47,1456.13,1459.32
09/18/13,1705.74,1729.44,1700.35,1725.52
09/18/14,2003.07,2012.34,2003.07,2011.36
09/18/15,1989.66,1989.66,1953.45,1958.03
09/18/17,2502.51,2508.32,2499.92,2503.87
09/18/18,2890.74,2911.17,2890.43,2904.31
09/18/19,3001.5,3007.83,2978.57,3006.73
09/18/98,1020.09,1022.01,1011.86,1020.09
09/19/00,1459.9,1461.05,1444.51,1459.9
09/19/01,1016.1,1038.91,984.62,1016.1
09/19/02,843.32,869.46,843.11,843.32
09/19/03,1036.3,1040.29,1031.89,1036.3
09/19/05,1231.02,1237.91,1227.65,1231.02
09/19/06,1318.31,1322.04,1312.17,1318.31
09/19/07,1529.03,1538.74,1519.75,1529.03
09/19/08,1265.12,1265.12,1213.11,1255.08
09/19/11,1214.99,1214.99,1188.36,1204.09
09/19/12,1459.5,1465.15,1457.88,1461.05
09/19/13,1727.34,1729.86,1720.2,1722.34
09/19/14,2012.74,2019.26,2006.59,2010.4
09/19/16,2143.99,2153.61,2135.91,2139.12
09/19/17,2506.29,2507.84,2503.19,2506.65
09/19/18,2906.6,2912.36,2903.82,2907.95
09/19/19,3010.36,3021.99,3003.16,3006.79
09/20/00,1451.34,1460.73,1430.95,1451.34
09/20/01,984.54,1016.1,984.49,984.54
09/20/02,845.39,849.35,839.22,845.39
09/20/04,1122.2,1128.55,1120.34,1122.2
09/20/05,1221.34,1236.49,1220.07,1221.34
09/20/06,1325.17,1328.53,1318.28,1325.17
09/20/07,1518.75,1529.14,1516.42,1518.75
09/20/10,1126.57,1144.86,1126.57,1142.71
09/20/11,1204.5,1220.39,1201.29,1202.09
09/20/12,1461.05,1461.23,1449.98,1460.26
09/20/13,1722.44,1725.23,1708.89,1709.91
09/20/16,2145.94,2150.8,2139.17,2139.76
09/20/17,2506.84,2508.85,2496.67,2508.24
09/20/18,2919.73,2934.8,2919.73,2930.75
09/20/19,3008.42,3016.37,2984.68,2992.07
09/20/99,1335.53,1338.38,1330.61,1335.53
09/21/00,1449.05,1452.9,1436.19,1449.05
09/21/01,965.8,984.54,944.75,965.8
09/21/04,1129.3,1131.54,1122.2,1129.3
09/21/05,1210.2,1221.52,1209.89,1210.2
09/21/06,1318.03,1328.19,1315.45,1318.03
09/21/07,1525.75,1530.89,1518.75,1525.75
09/21/09,1060.03,1067.28,1057.46,1064.66
09/21/10,1142.82,1148.59,1136.22,1139.78
09/21/11,1203.63,1206.3,1166.21,1166.76
09/21/12,1460.34,1467.07,1459.51,1460.15
09/21/15,1960.84,1979.64,1955.8,1966.97
09/21/16,2144.58,2165.11,2139.57,2163.12
09/21/17,2507.16,2507.16,2499,2500.6
09/21/18,2936.76,2940.91,2927.11,2929.67
09/21/98,1023.89,1026.02,993.82,1023.89
09/21/99,1307.58,1335.53,1301.97,1307.58
09/22/00,1448.72,1449.41,1421.88,1448.72
09/22/03,1022.82,1036.3,1018.3,1022.82
09/22/04,1113.56,1129.3,1112.67,1113.56
09/22/05,1214.62,1216.64,1205.35,1214.62
09/22/06,1314.78,1318.03,1310.94,1314.78
09/22/08,1245.87,1255.37,1205.61,1207.09
09/22/09,1070.66,1073.81,1066.35,1071.66
09/22/10,1139.49,1144.38,1131.58,1134.28
09/22/11,1164.55,1164.55,1114.22,1129.56
09/22/14,2009.08,2009.08,1991.01,1994.29
09/22/15,1961.39,1961.39,1929.22,1942.74
09/22/16,2170.94,2179.99,2170.94,2177.18
09/22/17,2497.26,2503.47,2496.54,2502.22
09/22/98,1029.63,1033.89,1021.96,1029.63
09/22/99,1310.51,1316.18,1297.81,1310.51
09/23/02,833.7,845.39,825.81,833.7
09/23/03,1029.03,1030.12,1021.54,1029.03
09/23/04,1108.36,1113.61,1108.05,1108.36
09/23/05,1215.29,1218.83,1209.8,1215.29
09/23/08,1210.44,1221.15,1187.06,1188.22
09/23/09,1073.54,1080.15,1060.39,1060.87
09/23/10,1131.1,1136.77,1122.79,1124.83
09/23/11,1128.82,1141.72,1121.36,1136.43
09/23/13,1711.44,1711.44,1697.1,1701.84
09/23/14,1992.78,1995.41,1982.77,1982.77
09/23/15,1943.24,1949.52,1932.57,1938.76
09/23/16,2173.29,2173.75,2163.97,2164.69
09/23/19,2983.5,2999.15,2982.23,2991.78
09/23/98,1066.09,1066.09,1029.63,1066.09
09/23/99,1280.41,1315.25,1277.3,1280.41
09/24/01,1003.45,1008.44,965.8,1003.45
09/24/02,819.29,833.77,817.65,819.29
09/24/03,1009.38,1029.83,1008.93,1009.38
09/24/04,1110.11,1113.81,1108.36,1110.11
09/24/07,1517.73,1530.18,1516.15,1517.73
09/24/08,1187.46,1197.41,1179.79,1185.87
09/24/09,1064.03,1066.29,1045.85,1050.78
09/24/10,1131.69,1148.9,1131.69,1148.67
09/24/12,1459.76,1460.72,1452.06,1456.89
09/24/13,1702.6,1707.63,1694.9,1697.42
09/24/14,1983.34,1999.79,1978.63,1998.3
09/24/15,1934.81,1937.17,1908.92,1932.24
09/24/18,2921.83,2923.79,2912.63,2919.37
09/24/19,3002.43,3007.98,2957.73,2966.6
09/24/98,1042.72,1066.11,1033.04,1042.72
09/24/99,1277.36,1281.17,1263.84,1277.36
09/25/00,1439.03,1457.36,1436.08,1439.03
09/25/01,1012.27,1017.14,998.33,1012.27
09/25/02,839.66,843.92,818.52,839.66
09/25/03,1003.27,1015.97,1003.26,1003.27
09/25/06,1326.37,1329.35,1311.58,1326.37
09/25/07,1517.21,1518.27,1507.13,1517.21
09/25/08,1187.87,1220.03,1187.87,1209.18
09/25/09,1047.78,1053.47,1041.17,1044.38
09/25/12,1456.94,1463.24,1441.59,1441.59
09/25/13,1698.02,1701.71,1691.88,1692.77
09/25/14,1997.32,1997.32,1965.99,1965.99
09/25/15,1935.93,1952.89,1921.5,1931.34
09/25/17,2499.39,2502.54,2488.03,2496.66
09/25/18,2921.75,2923.95,2913.7,2915.56
09/25/19,2968.35,2989.82,2952.86,2984.87
09/25/98,1044.75,1051.89,1028.49,1044.75
